file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.170000,0 days 00:00:02.190000,1.7364115,-5.9530854,22.78115,0.03867512,-0.052482683,0.4193069,59.033493,-42.01476,1.2736361,-25.043325,21.49202,0.0044069886,0.46218574,2.4013166,4.251071,20.030924,760.5672,1266.0709,10.996166,1842.439,962.09863,-0.20017147,2929.7742,1237.1514,-12.237294
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.180000,0 days 00:00:02.200000,1.5921999,-5.7974563,22.933493,0.039136734,-0.050740663,0.582894,61.82185,-43.65916,2.2435808,-27.243116,21.391378,0.0065515777,0.5308289,1.7547767,3.6373556,18.72398,757.78955,1261.7882,-60.957767,1838.2711,1013.8422,-64.615616,2956.0789,1441.4209,-74.220985
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.190000,0 days 00:00:02.210000,1.4218836,-5.653437,22.026436,0.046879496,-0.045582395,0.71526164,61.076466,-41.906315,0.24636234,-26.126343,0.0,0.0,0.0,0.0,0.0,0.0,745.4046,1246.6362,-132.37044,1765.7538,1016.12103,-129.77301,2992.4473,1143.6006,-135.55214
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.200000,0 days 00:00:02.220000,1.2121198,-5.1957703,21.782326,0.052716326,-0.03754889,0.78646487,63.61766,-44.810287,2.4897015,-25.870642,0.0,0.0,0.0,0.0,0.0,0.0,702.6862,1234.1837,-201.0,1756.0431,953.903,-201.0,2978.322,1073.8627,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.210000,0 days 00:00:02.230000,0.9712384,-4.900389,22.038275,0.05071606,-0.0293393,0.7263145,62.85934,-42.867054,1.1568867,-21.978819,0.0,0.0,0.0,0.0,0.0,0.0,482.89355,1325.4064,-201.0,1435.6025,975.0809,-201.0,2548.0012,732.68695,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.220000,0 days 00:00:02.240000,0.7538059,-4.1539927,22.555191,0.04946013,-0.021238416,0.57796764,61.700542,-39.947296,-0.035057545,-18.792063,0.0,0.0,0.0,0.0,0.0,0.0,303.25208,1545.2643,-201.0,1222.693,1096.0436,-201.0,2214.4558,780.10175,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.230000,0 days 00:00:02.250000,0.51000684,-3.881046,20.368921,0.048880473,-0.010455948,0.4064082,57.358368,-37.09218,0.3739749,-13.209241,0.0,0.0,0.0,0.0,0.0,0.0,377.34567,1445.9039,-201.0,1262.4078,1110.9467,-201.0,2232.6636,822.7097,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.240000,0 days 00:00:02.260000,0.34214863,-1.1572095,17.66995,0.056472406,0.004720163,0.23603182,50.33639,-35.79634,-1.2240022,-6.363751,0.0,0.0,0.0,0.0,0.0,0.0,366.80142,1552.108,-201.0,1254.5094,1184.4678,-201.0,2225.48,916.71893,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.250000,0 days 00:00:02.270000,0.19522572,0.70254964,17.2881,0.058574934,0.012098123,0.15658519,46.43419,-38.18677,-1.8543906,-6.467379,0.0,0.0,0.0,0.0,0.0,0.0,555.9399,1317.5812,-201.0,1490.3931,1146.4338,-201.0,2469.5635,1042.7461,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.260000,0 days 00:00:02.280000,0.15553518,3.7901182,21.540619,0.059357505,0.0133883245,0.048475575,46.37726,-37.71013,-4.7726727,-11.966904,0.0,0.0,0.0,0.0,0.0,0.0,547.1313,1342.658,-201.0,1466.233,1139.0321,-201.0,2466.0964,1022.5983,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.270000,0 days 00:00:02.290000,0.13098706,3.3432703,25.771059,0.06649045,0.00093937665,0.03368865,48.56894,-37.203354,-5.7733045,-22.069603,0.0,0.0,0.0,0.0,0.0,0.0,784.945,1112.2723,-201.0,1817.109,1126.1292,-201.0,2805.1453,1118.347,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.280000,0 days 00:00:02.300000,0.11863903,0.9995613,25.559196,0.063689254,-0.009216282,0.027355535,48.629467,-35.269947,-5.330725,-25.521334,0.0,0.0,0.0,0.0,0.0,0.0,787.80536,1105.2153,-201.0,1844.7062,1020.7244,-201.0,2868.0168,1070.627,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.290000,0 days 00:00:02.310000,0.10311452,-2.792945,22.87779,0.063881055,-0.016624015,0.021503424,47.569977,-34.178246,-3.7882802,-26.592642,0.0,0.0,0.0,0.0,0.0,0.0,998.9331,1017.0176,-201.0,2164.0051,952.7342,-201.0,3230.696,1100.4519,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.300000,0 days 00:00:02.320000,0.0853497,-5.8008037,19.783684,0.059323132,-0.009436187,0.019245837,45.570675,-32.620743,-0.20192218,-24.434076,0.0,0.0,0.0,0.0,0.0,0.0,792.32587,1093.5187,-201.0,1835.8278,891.718,-201.0,2899.8623,882.7775,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.310000,0 days 00:00:02.330000,0.074381135,-6.3405933,18.0992,0.0634212,-0.0034548054,0.014249288,43.742565,-30.012405,4.3251204,-24.338486,0.0,0.0,0.0,0.0,0.0,0.0,771.4724,1145.067,-201.0,1832.5624,872.5237,-201.0,2882.009,753.3941,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.320000,0 days 00:00:02.340000,0.088403165,-2.8304923,14.706688,0.07307589,0.010598025,0.015201951,32.127205,-28.704536,-0.8826863,-16.981472,0.0,0.0,0.0,0.0,0.0,0.0,799.2277,1148.7842,-201.0,1854.0781,820.1648,-201.0,2875.6575,626.0535,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.330000,0 days 00:00:02.350000,0.30397716,4.5150223,8.852284,0.07492163,0.018682111,0.15937845,30.879677,-50.79302,3.9604223,-10.383307,0.0,0.0,0.0,0.0,0.0,0.0,1017.16437,1125.6117,-201.0,2042.9663,920.32,-201.0,2972.9949,729.7671,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.340000,0 days 00:00:02.360000,0.43045172,11.136047,2.4676726,0.07629415,0.030641666,0.258954,23.35962,-58.887897,7.0237503,1.6999611,0.0,0.0,0.0,0.0,0.0,0.0,1029.1328,1212.3136,-201.0,1982.1298,1484.6644,-201.0,2661.7205,895.0669,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.350000,0 days 00:00:02.370000,0.5023476,13.407944,-4.3363695,0.06353959,0.024063827,0.29528347,26.962671,-65.501015,22.607828,3.1340654,0.0,0.0,0.0,0.0,0.0,0.0,1026.8784,1099.7296,-201.0,1935.9257,1572.6733,-201.0,2617.1355,1006.8564,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.360000,0 days 00:00:02.380000,0.4074049,10.550848,-7.2297626,0.0688233,0.015191452,0.18163186,24.442322,-50.907925,26.80129,2.395223,0.0,0.0,0.0,0.0,0.0,0.0,1076.926,985.57074,-201.0,2073.8213,1472.148,-201.0,2819.5703,1010.19305,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.370000,0 days 00:00:02.390000,0.36756313,7.444504,-6.791818,0.054169092,0.013702688,0.1275208,27.322256,-46.73613,33.97748,3.2934551,0.0,0.0,0.0,0.0,0.0,0.0,1104.081,907.26984,-201.0,2106.6096,1200.2802,-201.0,2901.3186,1148.94,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.380000,0 days 00:00:02.400000,0.35445213,5.8534284,-4.771303,0.04159775,0.019789288,0.10455707,29.931112,-45.020702,37.04585,10.473855,0.0,0.0,0.0,0.0,0.0,0.0,894.33905,1238.1733,-201.0,1835.3124,1246.4115,-201.0,2648.6453,1184.7286,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.390000,0 days 00:00:02.410000,0.28322196,3.4895084,0.2747221,0.013232387,0.024264494,0.09789181,32.41948,-40.021717,38.775272,20.012403,0.0,0.0,0.0,0.0,0.0,0.0,860.103,1258.4453,-201.0,1801.6036,1255.458,-201.0,2615.6008,1163.8756,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.400000,0 days 00:00:02.420000,0.2304946,0.39805427,5.0219684,0.006872788,0.022937668,0.06315438,36.155315,-37.84883,37.783257,24.145432,0.0,0.0,0.0,0.0,0.0,0.0,917.63446,1215.4823,-201.0,1861.9987,1084.215,-201.0,2811.043,940.2243,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.410000,0 days 00:00:02.430000,0.17053086,-3.28199,9.651469,0.028667437,0.018087028,0.057168122,40.12838,-35.848553,35.10202,19.866627,0.0,0.0,0.0,0.0,0.0,0.0,801.638,1313.9729,-201.0,1864.497,1108.9767,-201.0,2771.7083,1033.8275,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.420000,0 days 00:00:02.440000,0.12780593,-4.1170363,9.383571,0.039322894,0.016744284,0.035711367,41.446655,-35.34348,33.849777,15.791171,0.0,0.0,0.0,0.0,0.0,0.0,526.0669,1561.7933,-201.0,1564.5614,1058.3129,-201.0,2506.1902,968.5721,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.430000,0 days 00:00:02.450000,0.09637963,-4.835949,9.812888,0.031669427,0.016294984,0.024937272,41.94013,-35.211273,34.96878,10.709874,0.0,0.0,0.0,0.0,0.0,0.0,454.11514,1657.3805,-201.0,1488.8291,1283.7654,-201.0,2267.902,1084.4423,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.440000,0 days 00:00:02.460000,0.07188294,-5.44368,11.2729845,0.010419678,0.021337986,0.014228772,39.867466,-32.245,34.95856,14.244308,0.0,0.0,0.0,0.0,0.0,0.0,490.6792,1619.8405,-201.0,1467.1381,1286.1973,-201.0,2240.5405,1033.3434,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.450000,0 days 00:00:02.470000,0.056886535,-3.467489,8.751467,0.008845059,0.024541425,0.009672948,35.548256,-31.732208,35.375458,14.772592,0.0,0.0,0.0,0.0,0.0,0.0,571.76733,1494.8867,-201.0,1526.6694,1361.8002,-201.0,2253.625,1143.9042,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.460000,0 days 00:00:02.480000,0.046402995,-1.6166099,6.020036,0.041077536,0.0207138,0.007547304,32.005066,-30.996374,30.691175,10.396052,0.0,0.0,0.0,0.0,0.0,0.0,343.42297,1613.9072,-201.0,1331.8744,1123.4872,-201.0,2261.5208,1064.19,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.470000,0 days 00:00:02.490000,0.04203854,0.61736673,2.133107,0.048900697,0.023036383,0.0050264806,28.657633,-30.871233,29.925627,7.6328588,0.0,0.0,0.0,0.0,0.0,0.0,409.37537,1450.9062,-201.0,1387.52,1063.6882,-201.0,2300.0664,1083.6163,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.480000,0 days 00:00:02.500000,0.03813112,-1.6511264,4.5709167,0.052297536,0.019004729,0.0034683652,29.154158,-26.777647,30.913939,4.4454613,0.0,0.0,0.0,0.0,0.0,0.0,354.65726,1489.3662,-201.0,1397.2848,973.6922,-201.0,2277.999,1088.5051,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.490000,0 days 00:00:02.510000,0.036818784,-1.4905082,4.0967875,0.042378385,0.022380596,0.0026120928,28.069181,-25.0886,33.375233,5.881933,0.0,0.0,0.0,0.0,0.0,0.0,654.10004,1374.0499,-201.0,1626.4092,999.1914,-201.0,2540.5574,999.2946,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.500000,0 days 00:00:02.520000,0.034611184,-3.9322548,7.323812,0.044518843,0.016189883,0.0026516423,29.363075,-22.204916,35.276737,5.530628,0.0,0.0,0.0,0.0,0.0,0.0,861.46466,1360.3209,-201.0,1751.3163,977.4314,-201.0,2747.466,874.3438,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.510000,0 days 00:00:02.530000,0.032647755,-4.433084,9.743936,0.038213827,0.020585388,0.002493293,28.745636,-20.948687,33.877735,4.5149684,0.0,0.0,0.0,0.0,0.0,0.0,1056.0751,1200.4888,-201.0,1904.2799,977.74054,-201.0,2954.5002,803.2229,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.520000,0 days 00:00:02.540000,0.029987656,-5.4099174,12.721142,0.03547381,0.022896655,0.0022556323,28.584457,-19.262306,33.19651,5.4314227,0.0,0.0,0.0,0.0,0.0,0.0,808.96826,1243.4337,-201.0,1699.711,994.6691,-201.0,2662.4011,983.8123,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.530000,0 days 00:00:02.550000,0.029327609,-5.677734,12.879421,0.03778032,0.02229538,0.0018312129,27.605742,-17.859821,32.56491,-2.185661,0.0,0.0,0.0,0.0,0.0,0.0,821.34814,1190.0128,-201.0,1771.7715,1022.0048,-201.0,2675.0186,985.98706,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.540000,0 days 00:00:02.560000,0.029828956,-5.5524,12.666611,0.042924624,0.016416995,0.0017109546,26.87854,-17.703333,32.478046,-6.568314,0.0,0.0,0.0,0.0,0.0,0.0,646.6961,1343.922,-201.0,1627.7399,1087.8259,-201.0,2499.664,1088.1685,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.550000,0 days 00:00:02.570000,0.029566571,-6.147518,12.719766,0.03498085,0.01452126,0.0017741785,27.294853,-16.25692,32.72823,-9.542211,0.0,0.0,0.0,0.0,0.0,0.0,792.2767,1223.7517,-201.0,1764.7645,993.37164,-201.0,2654.8271,999.634,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.560000,0 days 00:00:02.580000,0.029976835,-5.8885365,13.036761,0.040377628,0.01999549,0.0018294662,27.43078,-16.59079,32.67567,-7.5583673,0.0,0.0,0.0,0.0,0.0,0.0,756.67114,1196.529,-201.0,1732.0846,1057.8397,-201.0,2563.6084,1114.5614,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.570000,0 days 00:00:02.590000,0.028851451,-6.523309,12.796365,0.036786973,0.0247408,0.0018614051,28.60295,-15.835545,31.984468,-4.159161,0.0,0.0,0.0,0.0,0.0,0.0,911.6475,1314.2303,-201.0,1776.2035,1149.671,-201.0,2630.6594,1041.4501,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.580000,0 days 00:00:02.600000,0.029662954,-6.6873612,12.92815,0.05088349,0.022760063,0.0018196385,29.42924,-16.458612,29.215471,-6.2394733,0.0,0.0,0.0,0.0,0.0,0.0,1011.7801,1369.6451,-201.0,1896.4242,1159.3146,-201.0,2769.6199,913.33075,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.590000,0 days 00:00:02.610000,0.030429045,-6.6991706,13.18686,0.0381102,0.020501131,0.0018117396,30.136633,-17.378077,29.305664,-6.4836955,0.0,0.0,0.0,0.0,0.0,0.0,1075.4178,1467.0001,-201.0,1913.1034,1643.0859,-201.0,2665.6946,1000.4417,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.600000,0 days 00:00:02.620000,0.031726584,-5.677376,12.618085,0.052901313,0.018391656,0.002088352,28.431822,-19.62536,28.776337,-9.405224,0.0,0.0,0.0,0.0,0.0,0.0,1121.773,1309.4242,-201.0,2012.6957,1551.0941,-201.0,2855.041,1330.463,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.610000,0 days 00:00:02.630000,0.031731084,-6.2886386,13.548221,0.0409847,0.021536356,0.0027095315,28.381317,-19.27825,29.993292,-4.4240413,0.0,0.0,0.0,0.0,0.0,0.0,1126.7545,1301.3568,-201.0,1877.4567,2892.209,-201.0,2617.7063,1531.5302,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.620000,0 days 00:00:02.640000,0.029819021,-6.581844,12.909047,0.04984812,0.018813895,0.0031261386,28.66655,-18.407019,25.707346,-5.493403,0.0,0.0,0.0,0.0,0.0,0.0,820.0738,1363.081,-201.0,1656.7115,2381.0378,-201.0,2585.203,1372.5166,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.630000,0 days 00:00:02.650000,0.029166425,-6.644329,12.736367,0.046701897,0.019100828,0.0028912884,29.753119,-17.82559,24.533838,-3.644621,0.0,0.0,0.0,0.0,0.0,0.0,887.1038,1416.2924,-201.0,1753.4596,2440.7776,-201.0,2667.0352,927.30444,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.640000,0 days 00:00:02.660000,0.029221127,-6.0133133,11.367264,0.050409462,0.017047653,0.002408311,29.805023,-18.490477,24.39824,-6.682902,0.0,0.0,0.0,0.0,0.0,0.0,853.0988,1412.0189,-201.0,1815.7657,1134.5411,-201.0,2881.4314,739.103,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.650000,0 days 00:00:02.670000,0.030389355,-5.928663,12.12531,0.050656457,0.019612318,0.0019386046,29.455626,-19.004831,26.968615,-2.5675461,0.0,0.0,0.0,0.0,0.0,0.0,816.3157,1426.8947,-201.0,1859.6781,1088.0072,-201.0,2899.3828,828.95044,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.660000,0 days 00:00:02.680000,0.030031122,-7.2279263,12.545592,0.042925198,0.022644361,0.0020087457,30.223083,-16.794779,27.701632,-1.6025051,0.0,0.0,0.0,0.0,0.0,0.0,804.6755,1360.2668,-201.0,1876.5148,1030.9847,-201.0,2805.3438,887.5935,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.670000,0 days 00:00:02.690000,0.029534683,-6.8919263,12.294234,0.048640758,0.021155318,0.0020332735,29.039429,-16.218994,28.802137,-3.81474,0.0,0.0,0.0,0.0,0.0,0.0,547.0026,1449.1759,-201.0,1618.1222,1064.6628,-201.0,2492.4492,988.1878,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.680000,0 days 00:00:02.700000,0.041034028,-1.0156759,4.6949267,0.05342934,0.023314625,0.004405914,24.943304,-22.97294,28.297785,-1.5138674,0.0,0.0,0.0,0.0,0.0,0.0,697.741,1673.6674,-201.0,1685.0493,1145.3516,-201.0,2565.8796,1020.74164,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.690000,0 days 00:00:02.710000,0.16299415,6.1595254,-3.2066014,0.060394567,0.022073323,0.057488505,26.60583,-42.873814,37.386635,-5.0954556,0.0,0.0,0.0,0.0,0.0,0.0,534.89166,1630.1659,-201.0,1545.1959,1162.2811,-201.0,2523.3997,1079.8195,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.700000,0 days 00:00:02.720000,0.2705237,11.276498,-9.249462,0.061378192,0.023057973,0.08884907,28.981812,-57.814056,43.712906,-4.603785,0.0,0.0,0.0,0.0,0.0,0.0,770.9204,1402.632,-201.0,1780.4653,1095.2313,-201.0,2793.7468,1042.7567,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.710000,0 days 00:00:02.730000,0.35557792,10.466172,-9.264161,0.058625326,0.015879,0.117916875,35.007584,-63.97865,57.069,-16.731516,0.0,0.0,0.0,0.0,0.0,0.0,935.1697,883.6828,-201.0,1884.1895,1056.88,-201.0,2839.825,970.77295,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.720000,0 days 00:00:02.740000,0.31576514,10.731847,-9.886854,0.053469107,0.011486436,0.084355704,28.281122,-52.780807,53.928116,-14.555928,0.0,0.0,0.0,0.0,0.0,0.0,1069.5348,840.52167,-201.0,1925.4066,1138.0983,-201.0,2775.2058,1099.4132,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.730000,0 days 00:00:02.750000,0.32014796,12.997394,-11.806069,0.05074681,0.009765464,0.086731546,24.486174,-51.46816,54.65535,-13.904018,0.0,0.0,0.0,0.0,0.0,0.0,870.43866,921.68024,-201.0,1722.1725,1152.9701,-201.0,2553.7852,1154.7533,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.740000,0 days 00:00:02.760000,0.33945474,14.356483,-13.063321,0.05250852,0.012851268,0.09024588,19.101616,-49.24829,43.997578,-9.200786,0.0,0.0,0.0,0.0,0.0,0.0,931.7573,1009.93896,-201.0,1855.7524,1149.3706,-201.0,2748.6848,1088.9513,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.750000,0 days 00:00:02.770000,0.3556657,13.335101,-12.394385,0.051123515,0.015468843,0.094310105,22.410395,-52.619587,43.149704,-13.590871,0.0,0.0,0.0,0.0,0.0,0.0,706.4846,1106.4362,-201.0,1690.6605,1185.0312,-201.0,2541.772,952.77155,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.760000,0 days 00:00:02.780000,0.37497523,10.89104,-10.55669,0.05802052,0.01872228,0.09859234,21.721176,-46.912716,39.96384,-11.083499,0.0,0.0,0.0,0.0,0.0,0.0,962.66144,928.3137,-201.0,2010.1895,1202.8994,-201.0,2833.3984,887.04004,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.770000,0 days 00:00:02.790000,0.40703604,10.50697,-9.927767,0.04885416,0.017589012,0.116020076,24.396805,-45.843945,44.40761,-7.46295,0.0,0.0,0.0,0.0,0.0,0.0,628.79083,1147.9904,-201.0,1679.1454,1121.421,-201.0,2519.333,966.3903,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.780000,0 days 00:00:02.800000,0.43167832,12.751935,-13.044196,0.038021576,0.020844573,0.14581235,21.223661,-41.378815,46.065495,2.9756734,0.0,0.0,0.0,0.0,0.0,0.0,760.45074,898.7485,-201.0,1764.1403,932.9648,-201.0,2794.8098,987.3596,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.790000,0 days 00:00:02.810000,0.4194475,15.349853,-16.770876,0.02841179,0.02279599,0.13495935,20.898935,-43.719746,47.158825,1.855908,0.0,0.0,0.0,0.0,0.0,0.0,723.889,995.1248,-201.0,1701.5034,912.3162,-201.0,2786.991,983.71313,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.800000,0 days 00:00:02.820000,0.37654004,14.836736,-16.850805,0.03570554,0.0228149,0.12725465,20.288073,-41.184116,47.2055,4.483702,0.0,0.0,0.0,0.0,0.0,0.0,1015.0461,586.74506,-201.0,1965.5049,946.10913,-201.0,3040.4258,957.9211,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.810000,0 days 00:00:02.830000,0.4064287,7.085078,-6.153608,0.04103058,0.015165326,0.17121607,27.580927,-38.14607,49.971394,7.2066903,0.0,0.0,0.0,0.0,0.0,0.0,1198.0308,809.65753,-137.27454,2105.5027,926.4283,-131.60728,3103.0388,837.1048,-133.74551
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.820000,0 days 00:00:02.840000,0.6205042,1.068083,1.8158265,0.029982656,0.006997528,0.35381493,38.23096,-39.975292,59.696457,14.193382,24.328888,0.0,0.0,4.341712,5.506527,7.549734,1211.9303,730.8669,-75.19524,2114.8555,901.3942,-61.505207,3049.9055,778.23535,-66.22852
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.830000,0 days 00:00:02.850000,0.9928749,-1.390488,6.514253,0.014086242,0.0025646084,0.5217988,42.85617,-41.15646,64.057274,22.092422,24.316626,0.0,3.4411154,4.78995,5.584604,7.1110435,1225.1744,738.78876,-12.92452,2156.738,883.35986,9.1500635,3043.6926,657.6536,1.7795014
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.840000,0 days 00:00:02.860000,1.3648793,1.3042443,4.9318066,0.0072902143,0.002456731,0.5814185,42.823486,-46.275036,65.89658,27.323423,24.302452,0.00085045863,2.4598825,1.881971,5.5042458,6.017545,1126.8444,433.41113,-14.656677,2136.0664,889.3768,10.601333,2959.4863,670.9632,3.2538207
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.850000,0 days 00:00:02.870000,1.5857121,2.9483402,5.6510835,0.009144849,0.0014394367,0.5421625,39.117725,-44.15152,60.72041,33.992275,24.30004,0.0031433124,1.1014992,-1.4320478,5.0329847,5.3025713,1092.0621,316.71603,-14.268555,2111.3904,863.8523,10.99942,2914.7354,695.4218,4.413446
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.860000,0 days 00:00:02.880000,1.6748346,3.6717784,6.7526946,0.0225835,0.0026090916,0.42330208,36.749393,-42.16032,56.553127,38.43941,24.307676,0.0032599557,0.46549883,-1.6983031,4.365152,5.423382,1064.2521,296.63004,-13.873893,2066.2278,873.56226,10.553929,2875.4988,717.9949,4.727138
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.870000,0 days 00:00:02.890000,1.673957,4.125586,5.980885,0.02857094,0.0053565097,0.43300664,34.562653,-39.92636,51.41466,41.56815,24.293938,0.0029225948,0.7023873,0.8423713,3.753378,6.813156,1054.6991,298.56693,-13.372787,2042.5641,856.4958,9.788762,2864.55,676.7956,3.7373514
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.880000,0 days 00:00:02.900000,1.6543465,3.9205701,3.8016567,0.03188496,0.009097092,0.40723,32.046085,-36.87558,47.830135,43.088985,24.229998,0.0012317178,0.66301626,3.5253274,3.1505039,8.988717,1052.4569,371.36246,-13.448869,2015.5365,859.5945,9.224872,2869.097,621.3344,1.756476
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.890000,0 days 00:00:02.910000,1.6132859,3.482502,2.6616461,0.018403066,0.012421042,0.45945024,30.706545,-35.50249,45.75947,43.094864,24.187494,0.0016155487,0.6948013,2.844161,2.8571262,10.18503,1045.187,375.29175,-76.11424,1992.8942,843.32477,-60.984905,2862.843,593.3464,-66.56524
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.900000,0 days 00:00:02.920000,1.5955216,3.3105185,2.3186066,0.008724707,0.013310625,0.42538345,31.793673,-36.494755,46.91778,43.332703,0.0,0.0,0.0,0.0,0.0,0.0,1053.1996,466.13965,-138.60866,1997.1549,878.17065,-131.06374,2894.5813,589.3886,-134.30426
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.910000,0 days 00:00:02.930000,1.5045118,3.5600808,3.57535,-0.00061131484,0.013731044,0.43535876,31.283255,-35.132168,44.736164,44.05608,0.0,0.0,0.0,0.0,0.0,0.0,1056.5692,557.71063,-201.0,2000.9102,932.8462,-201.0,2951.213,601.52545,-201.0
speech_recordings/test_1_recording_01_0.flac,0 days 00:00:02.920000,0 days 00:00:02.940000,1.350799,3.5399551,2.435936,0.002367453,0.013778381,0.51745373,32.74568,-35.051617,44.73074,43.191746,0.0,0.0,0.0,0.0,0.0,0.0,1058.0165,585.3308,-201.0,1994.2313,937.00287,-201.0,2970.6946,583.73883,-201.0
