Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0010339657,0.0,0.0,0.11200001,0.07636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.0032367234,-2.5608497,4.150226,0.088386826,0.055546153,0.00013790645,4.999205,1.0506154,2.1448228,0.19574033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,-201.0,0.0,0.0,-201.0
0.01280783,-3.7450678,6.6641107,0.06880865,0.036376197,0.00103554,11.907186,-3.5236874,12.086263,-0.64270943,0.0,0.0,0.0,0.0,0.0,0.0,928.13367,1232.502,-201.0,1861.1284,942.87305,-201.0,2819.991,543.00574,-201.0
0.02304539,-4.8462844,10.447799,0.037583996,0.018030563,0.0016701479,20.81309,-11.876918,20.99154,-1.8696162,0.0,0.0,0.0,0.0,0.0,0.0,784.9848,1192.1642,-201.0,1716.3549,1019.853,-201.0,2673.5325,650.78424,-201.0
0.0294457,-5.044744,12.5324745,0.033883035,0.02384507,0.0021801575,25.221642,-17.826136,28.709936,-3.0634327,0.0,0.0,0.0,0.0,0.0,0.0,843.785,1156.7042,-201.0,1797.6367,1006.58014,-201.0,2732.9727,801.6613,-201.0
0.028788013,-6.714384,15.651385,0.02976113,0.025820872,0.0017377743,28.79901,-18.188614,27.855608,-1.5717331,0.0,0.0,0.0,0.0,0.0,0.0,871.6319,1183.0923,-201.0,1866.8871,1110.9639,-201.0,2760.3613,867.7573,-201.0
0.02825356,-8.004551,16.481142,0.040898774,0.025319936,0.0020458426,29.455008,-14.954933,26.389862,-5.11705,0.0,0.0,0.0,0.0,0.0,0.0,1086.0679,1234.3286,-201.0,1904.8082,1908.4606,-201.0,2764.218,882.9007,-201.0
0.02873718,-6.736708,14.043163,0.044112105,0.02438646,0.002187799,29.177725,-16.259726,26.30137,-5.035911,0.0,0.0,0.0,0.0,0.0,0.0,1041.9203,1206.7545,-201.0,1856.6832,1987.3636,-201.0,2630.2412,1225.5594,-201.0
0.028804919,-5.449716,11.981755,0.04178451,0.022109829,0.0022460285,27.287062,-16.787941,27.18624,-7.2975388,0.0,0.0,0.0,0.0,0.0,0.0,1063.6716,1171.9493,-201.0,1856.8735,1994.583,-201.0,2703.3154,1060.3168,-201.0
0.030162856,-5.4037538,12.015807,0.03175736,0.025650108,0.00221743,27.559418,-17.983894,30.459219,-3.2065098,0.0,0.0,0.0,0.0,0.0,0.0,983.39404,1131.5679,-201.0,1948.672,1168.4272,-201.0,2776.8289,1068.6322,-201.0
0.030867547,-6.268875,12.535884,0.028850643,0.02685701,0.0020421334,28.621477,-17.72115,30.443476,0.20340824,0.0,0.0,0.0,0.0,0.0,0.0,1071.9541,1112.1938,-201.0,2026.4155,1141.0958,-201.0,2920.4211,747.47754,-201.0
0.05204335,0.0021400452,6.2500534,0.02933236,0.028651861,0.0064602294,24.336443,-26.552237,35.55572,-5.149752,0.0,0.0,0.0,0.0,0.0,0.0,1050.2466,996.79877,-201.0,2060.7236,979.3391,-201.0,2991.3723,802.8042,-201.0
0.107297085,7.8930955,-3.0852425,0.049345944,0.02371571,0.020877734,18.944733,-42.040577,41.44657,-19.926,0.0,0.0,0.0,0.0,0.0,0.0,1174.8622,979.18036,-201.0,2036.5299,1078.3383,-201.0,3008.631,882.5415,-201.0
0.11927781,14.807019,-9.555106,0.05937532,0.028059378,0.038116563,11.687492,-50.61337,42.25236,-28.451464,0.0,0.0,0.0,0.0,0.0,0.0,917.36273,1032.6289,-201.0,1800.6007,1165.6833,-201.0,2785.743,1041.5206,-201.0
0.10209429,11.158852,-3.6040287,0.06801739,0.026796445,0.035698354,14.574783,-45.845825,32.400288,-27.69892,0.0,0.0,0.0,0.0,0.0,0.0,849.6165,1105.4789,-201.0,1715.7919,1189.0471,-201.0,2616.6963,1080.5077,-201.0
0.066641636,9.022303,-0.5413001,0.052682918,0.02937097,0.024919981,18.17286,-41.04808,31.956366,-15.964334,0.0,0.0,0.0,0.0,0.0,0.0,530.2746,1225.8109,-201.0,1544.1001,1022.0664,-201.0,2479.2568,999.0407,-201.0
0.06441213,7.2914352,0.2911583,0.043938145,0.021915218,0.010187524,21.748312,-38.99539,38.110455,-13.590961,0.0,0.0,0.0,0.0,0.0,0.0,790.02637,1240.6517,-201.0,1751.1713,1087.5587,-201.0,2626.1982,1082.0265,-201.0
0.06254497,5.73893,0.60158986,0.03829698,0.0226005,0.009698385,22.632502,-38.316517,43.852192,-10.05989,0.0,0.0,0.0,0.0,0.0,0.0,863.14874,1218.2881,-201.0,1825.8558,1038.1948,-201.0,2768.5906,1015.3138,-201.0
0.04353715,1.2268716,6.5249066,0.035327118,0.025830215,0.0058876313,23.799398,-29.682617,37.250874,-5.948626,0.0,0.0,0.0,0.0,0.0,0.0,1063.1846,1085.3539,-201.0,2080.9775,1125.5237,-201.0,2893.8567,1199.5175,-201.0
0.07479555,0.8947943,12.030202,0.050409477,0.029700289,0.015456312,30.183008,-36.77815,25.674028,-6.295589,0.0,0.0,0.0,0.0,0.0,0.0,968.8545,1170.3389,-201.0,1938.4723,1170.4799,-201.0,2744.12,1119.495,-201.0
0.09535504,4.1213145,10.411679,0.053835105,0.033465754,0.02230067,32.255924,-48.15553,19.29156,-4.3909087,0.0,0.0,0.0,0.0,0.0,0.0,975.74603,1258.9911,-201.0,1879.0215,1506.3314,-201.0,2541.952,1317.3553,-201.0
0.09960266,6.909151,5.7033267,0.062217306,0.032622214,0.026214793,30.781282,-52.67712,14.959336,-1.8727251,0.0,0.0,0.0,0.0,0.0,0.0,965.1509,1372.8506,-201.0,1774.8055,1575.5511,-201.0,2515.2507,1125.2589,-201.0
0.07938681,7.78805,1.2319787,0.055373967,0.028522538,0.017774744,25.906836,-50.87921,20.631868,1.1699554,0.0,0.0,0.0,0.0,0.0,0.0,1025.3695,1272.034,-201.0,1855.1763,1741.8627,-201.0,2491.0127,1228.0111,-201.0
0.09096247,7.9871974,-2.4602263,0.055203527,0.022174599,0.01416846,22.048212,-47.176495,23.544664,-0.8847108,0.0,0.0,0.0,0.0,0.0,0.0,1026.3883,1186.9935,-201.0,1858.1333,1623.4961,-201.0,2505.3003,1171.2848,-201.0
0.13251369,9.350705,-1.7693461,0.056799784,0.01920537,0.017737417,23.268267,-57.060898,27.502356,-9.719353,0.0,0.0,0.0,0.0,0.0,0.0,1087.2509,1126.1584,-201.0,1937.3613,1593.6603,-201.0,2569.5562,1319.6251,-201.0
0.16412091,8.596692,-1.3338519,0.059599068,0.01653908,0.021475589,22.521866,-55.61616,20.728317,-9.863837,0.0,0.0,0.0,0.0,0.0,0.0,1004.23096,1236.06,-201.0,1857.4902,1320.9817,-201.0,2643.8096,1175.8175,-201.0
0.19962709,9.455744,-1.8220867,0.06314715,0.019565852,0.034457654,27.84477,-63.80839,23.243906,-9.952235,0.0,0.0,0.0,0.0,0.0,0.0,750.77075,1274.0795,-201.0,1678.3608,1202.6051,-201.0,2533.7283,1119.3651,-201.0
0.23239987,9.603047,-3.1500256,0.057477757,0.015704101,0.04462126,26.646013,-58.3988,22.759027,-2.8840704,0.0,0.0,0.0,0.0,0.0,0.0,762.1862,1281.5111,-201.0,1745.7965,1175.6951,-201.0,2702.335,960.75055,-201.0
0.28212368,11.201581,-7.263311,0.055723827,0.017045293,0.068253316,30.972366,-63.262436,32.249264,-3.0627277,0.0,0.0,0.0,0.0,0.0,0.0,633.6756,1181.3911,-201.0,1654.2174,1161.3531,-201.0,2593.9346,987.39355,-201.0
0.3099405,9.65272,-5.9657464,0.057176705,0.0140332775,0.07938915,28.970392,-56.791378,29.504358,-3.0837831,0.0,0.0,0.0,0.0,0.0,0.0,638.3626,1230.5953,-201.0,1665.2264,1208.4711,-201.0,2590.4333,1058.8986,-201.0
0.3440449,9.060769,-7.093985,0.056523662,0.015951367,0.080892004,29.381975,-56.589848,30.86109,-7.4471817,0.0,0.0,0.0,0.0,0.0,0.0,687.07587,1310.307,-201.0,1683.3008,1225.874,-201.0,2578.5369,1010.87823,-201.0
0.3589501,7.3459907,-3.6275246,0.04977995,0.015487735,0.07645386,26.611017,-55.41115,24.286186,-10.519622,0.0,0.0,0.0,0.0,0.0,0.0,963.1325,1426.6051,-201.0,1940.5498,1224.4297,-201.0,2878.67,902.8748,-201.0
0.3744631,6.025225,-1.9368371,0.047794122,0.014879043,0.07349854,27.318054,-53.208546,20.366941,-12.956069,0.0,0.0,0.0,0.0,0.0,0.0,1174.4393,1413.7992,-201.0,2077.552,1305.3885,-201.0,2966.8215,867.23444,-201.0
0.3954018,4.7087994,0.30492646,0.047978442,0.010776796,0.081848234,30.434515,-55.467037,17.818659,-16.03454,0.0,0.0,0.0,0.0,0.0,0.0,1118.2891,1318.8468,-201.0,2047.2594,1276.0647,-201.0,2919.0496,994.0041,-201.0
0.4059162,4.241815,0.7147267,0.04464369,0.010460277,0.09035275,32.200237,-55.629074,17.116543,-18.755865,0.0,0.0,0.0,0.0,0.0,0.0,1003.56836,1250.839,-201.0,1978.524,1172.9855,-201.0,2874.6248,1070.2875,-201.0
0.42749158,2.6546252,2.8313243,0.037817016,0.0055073295,0.11025113,32.919376,-59.177914,17.37171,-23.61444,0.0,0.0,0.0,0.0,0.0,0.0,1017.17773,1133.2358,-201.0,2043.8365,855.1938,-201.0,3004.9365,977.91315,-201.0
0.50466233,-2.161081,6.852507,0.04623379,-0.008614673,0.2354586,38.237934,-48.915035,13.530332,-26.491234,0.0,0.0,0.0,0.0,0.0,0.0,1017.6496,1190.8921,-130.46217,2114.5798,641.91846,-132.94641,3210.7488,950.6909,-139.78107
0.83187985,-7.325208,12.028161,0.059289947,-0.030627558,0.62105644,45.578552,-42.210068,11.603784,-30.707373,24.499294,0.0,0.0,4.1285534,3.4189034,11.892085,1010.1123,1185.9415,-60.257862,2141.5544,611.3472,-64.7982,3264.0847,1233.8278,-73.04175
1.2927432,-8.676829,13.068577,0.059607744,-0.046315733,1.0513244,51.07839,-36.844547,11.248263,-30.957113,24.519167,0.0,0.0,4.947724,4.17158,8.812821,984.8675,1188.5724,9.433869,2188.8591,598.3424,2.7568462,3288.4922,1348.1361,-5.486702
1.7163924,-8.240548,13.010032,0.055191133,-0.0528684,1.2907463,49.044968,-37.202785,8.443259,-28.92579,24.577013,0.0,1.0349877,6.030663,5.494732,10.609796,947.0877,1117.0961,7.910631,2155.2517,613.15576,1.2242181,3225.4739,1687.0785,-6.2910285
1.8739281,-8.687478,13.352986,0.0426244,-0.057282757,1.076689,45.742092,-32.48564,4.463634,-26.144342,24.676367,0.007850241,0.9259484,5.881828,5.683403,11.8934145,945.65216,1082.8184,6.554146,2197.7856,622.45416,-0.9283292,3104.7175,1532.9447,-7.0346885
1.9011812,-10.750257,15.422843,0.03518338,-0.061111283,0.7959475,43.629955,-27.00138,0.82649976,-23.960869,24.76193,0.0076419897,0.64469695,4.741323,4.387195,13.303844,958.95874,1156.816,5.5387034,2246.4148,700.42847,-2.3613012,2994.7268,1869.0836,-8.46766
1.9111985,-11.804718,17.292986,0.020451045,-0.05732732,0.6838246,42.82886,-25.56849,-0.64168507,-24.295807,24.78934,0.0042867227,0.42283848,3.1150932,2.2428286,8.492608,977.2996,1189.4,4.653214,2274.1711,800.69305,-3.7392666,2804.9268,1571.827,-3.7392666
1.919171,-11.874616,18.651213,0.019183544,-0.051997524,0.88394994,44.911896,-27.961267,0.5643708,-23.097425,24.715212,0.007939857,0.41956782,1.6176738,0.4564,11.67577,725.97614,1419.9746,5.191797,1908.8973,973.8566,-1.7667717,2581.4812,1543.0548,-6.173117
1.8172287,-11.415204,19.513855,0.031649973,-0.043993145,1.20838,44.943283,-25.661123,2.174848,-20.994486,24.541433,0.009174357,0.9732644,1.1995517,-0.5391154,16.754065,784.7579,1430.7233,1.2826003,1932.376,959.87823,-5.650087,2826.8193,1228.2744,-10.056433
1.578475,-10.865016,20.519066,0.047676194,-0.037210267,1.4748234,47.465164,-24.41218,7.4367485,-20.822723,24.278776,0.01436568,1.3805288,2.158859,-0.92007476,21.325407,563.58435,2064.241,3.13159,1578.4589,1090.1261,-6.445591,2668.406,1067.7078,-13.677799
1.2627591,-11.451989,21.449255,0.054206494,-0.028140515,1.3377868,46.40219,-17.440832,13.530406,-18.906565,23.971739,0.015674166,1.6263255,3.5414429,-0.94655436,23.212494,863.4216,1780.0707,-3.2435043,1996.1764,839.13947,-13.234202,2991.9968,895.71344,-15.748647
1.0024985,-12.39482,22.35687,0.04961248,-0.022234553,0.93206733,50.217762,-18.38091,23.147673,-20.329933,23.638458,0.016661337,2.2987807,4.6759715,-0.62425154,23.224222,550.44543,1937.0511,0.73097485,1590.7852,959.21027,-12.2421255,2677.536,721.5166,-16.631052
0.82484025,-13.7748785,22.83522,0.04567213,-0.019155724,0.4727244,48.04405,-14.112725,26.412287,-17.803968,23.34369,0.011776778,1.8491422,4.703711,0.100378595,23.719786,801.48505,1287.147,-7.0052376,1957.2179,773.66675,-15.570542,2924.878,718.63434,-18.203058
0.7019356,-14.310154,21.74182,0.040221173,-0.01376697,0.2831807,47.175632,-13.258687,29.039017,-17.038332,23.040154,0.014231983,1.7002574,4.3662677,1.0491908,25.906557,812.13086,1373.4303,-7.7278867,1940.5107,808.57477,-18.481731,2969.7656,605.92413,-21.099165
0.5808401,-15.392457,22.032991,0.037698552,-0.014641679,0.22390866,43.82205,-6.366226,25.326475,-12.407983,22.80044,0.018813116,1.178339,3.939967,2.2128458,28.313421,863.61444,1319.1598,-9.194705,1953.2428,838.2466,-20.349667,2940.2493,596.95636,-23.886301
0.46915278,-15.801674,22.276125,0.034446523,-0.015294383,0.19442274,43.58722,-4.829142,24.516571,-9.825386,22.648539,0.019794771,1.7197329,3.5037982,3.3887823,28.900553,601.61194,1443.373,-4.4873333,1572.416,996.826,-20.395548,2641.3328,618.39996,-24.525269
0.38496625,-16.513094,23.057955,0.026126152,-0.01886013,0.15514119,42.0631,-2.453993,23.739136,-5.7557044,22.612871,0.023482447,2.1357338,2.4821193,4.5750413,25.641708,585.7768,1489.9272,-5.7168508,1506.1307,1065.5671,-18.62088,2618.5642,625.3739,-21.207144
0.36702928,-15.396472,20.578764,0.01747735,-0.01752816,0.12648486,40.141857,-4.4994864,29.866196,-8.379626,22.631659,0.021406718,1.973755,1.705744,5.232744,23.774445,780.5019,1422.3301,-72.99161,1824.7211,949.187,-79.98379,2867.378,608.91595,-79.77637
0.3639426,-14.450648,18.210196,0.00982251,-0.016029937,0.090048164,38.91035,-5.485981,36.20966,-12.866208,0.0,0.0,0.0,0.0,0.0,0.0,998.04095,1385.6978,-139.94086,2171.5742,765.02094,-140.95699,3157.9358,583.425,-139.08702
0.316318,-14.007244,17.181622,0.0085846055,-0.013254631,0.11458037,37.276024,-4.5242867,38.784756,-16.077114,0.0,0.0,0.0,0.0,0.0,0.0,942.9502,1269.7426,-201.0,2151.7058,608.8378,-201.0,3125.2246,569.7126,-201.0
0.22383398,-15.278237,20.502949,0.014777319,-0.011363086,0.11343971,37.42298,-2.374372,33.74052,-14.660314,0.0,0.0,0.0,0.0,0.0,0.0,932.07367,1228.5575,-201.0,2156.9614,571.75146,-201.0,3152.5027,677.8957,-201.0
0.12874414,-15.847533,22.620173,0.032051593,-0.01389239,0.10503281,38.321182,-2.8356037,26.570063,-15.158605,0.0,0.0,0.0,0.0,0.0,0.0,907.60736,1156.7704,-201.0,2131.783,597.83246,-201.0,3121.1755,756.1922,-201.0
0.09566513,-15.887816,23.145304,0.05191,-0.017261632,0.04431264,43.107227,-7.1529374,22.337362,-18.751724,0.0,0.0,0.0,0.0,0.0,0.0,906.2158,1191.2407,-201.0,2156.3765,680.24414,-201.0,3132.886,1163.8347,-201.0
0.08696854,-14.606091,21.645699,0.055684548,-0.017464427,0.02430644,46.30841,-11.45316,21.434114,-16.54489,0.0,0.0,0.0,0.0,0.0,0.0,623.8425,1490.266,-201.0,1830.3423,948.25,-201.0,2887.8477,1284.1632,-201.0
0.09320754,-14.584446,21.812012,0.04782352,-0.015220389,0.017969212,50.571106,-15.374486,24.132973,-9.65116,0.0,0.0,0.0,0.0,0.0,0.0,545.3906,1578.9629,-201.0,1706.4694,1019.1914,-201.0,2828.5088,1228.4287,-201.0
0.11411212,-11.620517,21.130444,0.032239653,-0.0108226985,0.024002984,49.065258,-21.278542,21.836435,-0.8584873,0.0,0.0,0.0,0.0,0.0,0.0,394.63474,1619.3248,-201.0,1477.8937,1248.0415,-201.0,2443.578,1144.5477,-201.0
0.23412795,-12.628425,23.685608,0.0404327,-0.021805212,0.16047515,50.78587,-22.293472,17.646187,-8.201886,0.0,0.0,0.0,0.0,0.0,0.0,711.4627,1414.0342,-201.0,1765.2749,1130.1045,-201.0,2670.3525,916.01,-201.0
0.44952187,-13.195121,25.754631,0.04853035,-0.02717106,0.384379,54.53363,-23.5289,16.84487,-17.779425,0.0,0.0,0.0,0.0,0.0,0.0,801.3049,1307.3575,-201.0,1827.705,1349.2064,-201.0,2693.437,838.13135,-201.0
0.6992436,-16.587576,30.42402,0.059108734,-0.03630851,0.504085,60.62178,-19.886566,17.393522,-26.124693,0.0,0.0,0.0,0.0,0.0,0.0,717.5063,1494.8685,-201.0,1711.2163,1302.3812,-201.0,2802.9382,717.01825,-201.0
0.86859137,-16.251665,30.831789,0.05725405,-0.029971851,0.5794358,62.585613,-22.106333,21.107203,-25.762444,0.0,0.0,0.0,0.0,0.0,0.0,509.9188,1486.8124,-201.0,1445.7393,1299.0208,-201.0,2570.8906,784.48584,-201.0
0.8846946,-15.364444,31.992926,0.065248914,-0.025008125,0.5934157,59.62733,-20.662193,18.079323,-21.921972,0.0,0.0,0.0,0.0,0.0,0.0,546.4256,1376.1019,-201.0,1525.5714,1085.1329,-201.0,2597.0544,947.5952,-201.0
0.80138046,-14.736458,32.141434,0.06643578,-0.021640636,0.6257401,56.46288,-17.259457,14.854202,-18.970335,0.0,0.0,0.0,0.0,0.0,0.0,603.1009,1144.8403,-201.0,1561.6869,953.3371,-201.0,2591.7126,808.9295,-201.0
0.6960375,-14.353836,33.608917,0.06437996,-0.018821724,0.5142364,55.004856,-12.028713,10.052631,-12.361801,0.0,0.0,0.0,0.0,0.0,0.0,602.5391,1093.2479,-201.0,1569.8179,901.00165,-201.0,2590.2444,853.1712,-201.0
0.5453824,-15.2007,30.232475,0.044189136,-0.017509045,0.4855578,51.391666,-7.7511487,11.183433,-7.134069,0.0,0.0,0.0,0.0,0.0,0.0,571.6686,1194.5636,-201.0,1563.6182,871.50323,-201.0,2609.1199,842.737,-201.0
0.43311897,-15.445087,25.514654,0.034430746,-0.016505828,0.36587286,47.959995,-7.4652925,17.742846,-4.5996013,0.0,0.0,0.0,0.0,0.0,0.0,743.6748,1173.6337,-201.0,1810.4248,793.9432,-201.0,2840.1172,814.4743,-201.0
0.30856457,-15.88121,20.169106,0.0246239,-0.017475953,0.29283375,44.50739,-8.136922,31.390299,-3.0113308,0.0,0.0,0.0,0.0,0.0,0.0,730.9111,1290.9766,-201.0,1791.4225,1080.2334,-201.0,2727.5183,699.5179,-201.0
0.29604277,-16.252447,19.659822,0.023660243,-0.026480367,0.11576118,46.42661,-9.99265,41.818855,-6.12228,0.0,0.0,0.0,0.0,0.0,0.0,684.18335,1305.042,-201.0,1748.3203,927.0874,-201.0,2735.9734,550.2932,-201.0
0.2744176,-16.233356,20.406828,0.028836131,-0.03412709,0.13208203,47.828022,-11.651572,45.3762,-5.9182205,0.0,0.0,0.0,0.0,0.0,0.0,690.27783,1367.4579,-201.0,1719.5493,955.09814,-201.0,2728.9895,542.1927,-201.0
0.26929358,-15.861912,19.285347,0.029212667,-0.036710832,0.13235854,48.04649,-12.0034485,45.690212,-4.1145716,0.0,0.0,0.0,0.0,0.0,0.0,693.003,1277.7296,-201.0,1784.6968,799.99023,-201.0,2752.3376,560.21643,-201.0
0.2486701,-16.746885,20.442736,0.035652492,-0.03456623,0.11696329,48.582912,-11.710095,40.59104,-1.4910259,0.0,0.0,0.0,0.0,0.0,0.0,729.4992,1268.5349,-201.0,1796.7028,865.4368,-201.0,2811.7673,701.46173,-201.0
0.21636803,-17.439041,18.895136,0.027737519,-0.028952701,0.10478113,47.930546,-7.594582,40.483704,0.0967594,0.0,0.0,0.0,0.0,0.0,0.0,694.6452,1279.4503,-201.0,1847.9424,773.05786,-201.0,2874.9636,769.6414,-201.0
0.18863471,-21.511621,22.353342,0.026188252,-0.028752895,0.10314977,51.887836,-4.374967,39.498913,-6.043522,0.0,0.0,0.0,0.0,0.0,0.0,861.3716,1231.012,-201.0,2093.4639,511.34863,-201.0,3230.4238,779.0801,-201.0
0.13332042,-23.995153,24.476547,0.01814927,-0.023755616,0.123084866,50.12544,2.4849098,38.559906,-5.961845,0.0,0.0,0.0,0.0,0.0,0.0,874.7483,1212.639,-201.0,2083.3167,604.56146,-201.0,3208.288,748.65717,-201.0
0.11540089,-26.839685,31.708313,0.024503833,-0.020908186,0.08493356,54.090107,2.0980034,36.604347,-10.166325,0.0,0.0,0.0,0.0,0.0,0.0,971.499,1233.6383,-201.0,2147.269,946.88995,-201.0,3201.7292,1138.6823,-201.0
0.08227706,-26.319885,34.76515,0.025074935,-0.013744486,0.06440507,51.35747,4.1572585,30.14977,-7.31966,0.0,0.0,0.0,0.0,0.0,0.0,966.22144,1244.2395,-201.0,2107.3323,1089.4755,-201.0,3138.6711,1182.3995,-201.0
0.07910185,-22.199762,32.310665,0.04671829,-0.006766597,0.029654138,47.188717,-1.194064,25.622635,-6.304941,0.0,0.0,0.0,0.0,0.0,0.0,767.2155,1271.3593,-201.0,1887.1691,1112.7993,-201.0,2849.5527,1185.9349,-201.0
0.14975087,-16.372229,23.615637,0.06038178,-0.005670563,0.05920146,45.561966,-15.879069,26.936548,-14.295184,0.0,0.0,0.0,0.0,0.0,0.0,693.55035,1309.3815,-201.0,1679.1708,1058.5459,-201.0,2625.1826,810.91675,-201.0
0.191804,-10.083669,15.862027,0.07525302,-0.001380117,0.0753425,41.45082,-28.333857,26.504354,-16.047754,0.0,0.0,0.0,0.0,0.0,0.0,796.4129,1257.6196,-201.0,1729.0972,989.18134,-201.0,2684.7024,781.52155,-201.0
0.22965507,-7.0945225,11.688579,0.07097801,0.0031893095,0.07990514,45.181355,-40.853718,34.004562,-18.243717,0.0,0.0,0.0,0.0,0.0,0.0,1030.1699,1192.5414,-201.0,1996.4396,1144.936,-201.0,2693.8333,1045.1703,-201.0
0.18259023,-2.808957,6.741425,0.06661113,0.0113299275,0.059389163,41.213284,-42.176807,36.523376,-5.927157,0.0,0.0,0.0,0.0,0.0,0.0,1052.5957,1036.3868,-201.0,2081.4316,1083.5094,-201.0,2718.572,1140.478,-201.0
0.18765159,-0.630936,1.5375661,0.060942784,0.009061348,0.045981873,41.25887,-43.186207,40.383724,-4.63903,0.0,0.0,0.0,0.0,0.0,0.0,1002.684,1051.472,-201.0,1996.1093,1055.8351,-201.0,2618.3257,1187.6293,-201.0
0.1889773,2.0701945,-2.3823218,0.035748564,0.0052881544,0.04724769,36.88833,-40.630207,39.67256,-0.9343527,0.0,0.0,0.0,0.0,0.0,0.0,818.7775,1130.8632,-201.0,1786.0829,1037.5511,-201.0,2551.7861,1061.713,-201.0
0.20594628,-1.076239,-0.7137447,0.03140992,2.0119516e-05,0.048935723,36.412907,-32.347622,40.857742,-1.0237865,0.0,0.0,0.0,0.0,0.0,0.0,598.65656,1285.3759,-201.0,1721.0963,965.6582,-201.0,2368.0525,1196.3871,-201.0
0.2027394,-4.5113387,4.619264,0.019934187,0.0053435634,0.05755952,37.685604,-27.22937,43.36293,4.1435375,0.0,0.0,0.0,0.0,0.0,0.0,678.6209,1243.7482,-201.0,1818.1143,964.8776,-201.0,2455.8745,1121.9468,-201.0
0.1840749,-11.428039,12.32253,0.025756655,0.0038307256,0.06191182,42.432377,-18.132547,44.198856,5.569719,0.0,0.0,0.0,0.0,0.0,0.0,634.2725,1242.7831,-201.0,1768.1016,875.98737,-201.0,2485.1267,980.83185,-201.0
